"position_x","position_y","time_of_infected","xytmodes","k3","kt3","k5","kt5","k8","kt8","k10","kt10"
29.6869602368574,5.47878235998911,3,6,3,1,1,5,5,7,9,2
29.4839084934574,6.21559419996711,4,6,3,1,1,5,5,7,9,2
28.5159595774081,3.45533294321553,3,6,3,1,1,5,5,7,9,2
28.5870688507175,4.82851477213578,3,6,3,1,1,5,5,7,9,2
30.8107395094071,6.59573103584263,4,6,3,1,1,5,5,7,9,2
28.6597468238797,8.06333269111274,0,6,3,1,1,5,5,7,9,2
29.3035704691326,4.32162763582894,2,6,3,1,1,5,5,7,9,2
29.6364542500798,5.91750660649194,3,6,3,1,1,5,5,7,9,2
26.9191815196448,4.46812142654531,1,6,3,1,1,5,5,7,9,9
31.9855060603037,3.86126424430861,-1,6,3,1,1,5,5,7,9,2
27.0248132813634,3.19833095645009,2,6,3,1,1,5,5,7,9,9
26.313327011901,5.21127261402943,3,6,3,1,1,5,5,7,9,9
29.488057962897,5.82468023158583,3,6,3,1,1,5,5,7,9,2
17.0785321200781,29.9940178936147,9,5,2,3,2,1,7,4,10,7
20.2494200003811,31.3341895799364,10,5,2,3,2,1,7,3,10,6
17.5011664806143,28.8663726119912,9,5,2,3,2,1,7,4,10,7
20.8406838219406,28.2530191223332,10,5,2,3,2,1,7,3,10,6
18.7579634212127,29.9674155761545,9,5,2,3,2,1,7,4,10,7
17.7651014824779,27.9976365527872,7,5,2,3,2,1,7,4,10,7
16.2817522906921,28.9919991168761,10,5,2,3,2,4,7,4,10,7
20.5994793501316,28.4856096699991,11,5,2,3,2,1,7,3,10,6
17.4766468054543,30.4619460904999,8,5,2,3,2,1,7,4,10,7
18.0833385012694,27.7280842125086,8,5,2,3,2,1,7,4,10,7
19.4004575213503,31.5688325038836,9,5,2,3,2,1,7,3,10,7
21.983203592528,26.3176399247743,8,5,2,3,2,1,7,3,10,6
14.8153196258492,26.9624830027622,7,5,2,3,2,4,7,4,10,1
5.02022943485187,1.89340215115919,9,8,1,2,5,3,8,1,8,5
5.50219920252965,0.376358262161844,10,8,1,2,5,3,8,1,8,5
5.83370117693656,1.57869699596158,9,8,1,2,5,3,8,1,8,5
7.35688616993673,4.34700018577723,9,8,1,2,5,3,2,2,8,5
5.48576526783427,4.17705811566454,9,8,1,2,5,3,2,1,8,5
7.97230787567406,5.60223631574545,7,8,1,2,5,3,2,2,8,5
8.88062112928718,1.96622136361905,7,8,1,2,4,3,1,2,8,10
5.89212340998426,2.89771238552603,9,8,1,2,5,3,8,1,8,5
3.15930924129908,6.021755258618,8,8,1,2,5,3,2,1,8,5
7.59508860951273,3.35536565793098,10,8,1,2,5,3,2,2,8,5
9.49122895990934,0.721510646327181,9,8,1,2,4,3,1,2,8,10
5.28030746386863,2.80007981491202,9,8,1,2,5,3,8,1,8,5
5.38549139893512,1.8011469045889,8,8,1,2,5,3,8,1,8,5
-0.0184584468834792,17.397848383961,10,2,1,2,5,2,3,5,6,3
-0.669404467468871,14.3732914296305,8,2,1,2,5,2,3,5,6,3
-2.76694899257443,18.7155913141401,10,2,1,2,5,2,3,5,6,3
2.28093826104517,15.8600835325359,9,2,1,2,5,2,3,1,1,3
-1.15256019912192,17.3271899360781,11,2,1,2,5,2,3,5,6,3
-3.26530899978672,17.4680681953288,11,2,1,2,5,2,3,5,6,3
-0.290638607122359,16.0419902721498,10,2,1,2,5,2,3,5,6,3
1.6046993422257,16.8224757427197,9,2,1,2,5,2,3,5,1,3
-1.82009919958345,16.6657641670755,11,2,1,2,5,2,3,5,6,3
0.632135906804635,17.343759165743,9,2,1,2,5,2,3,5,1,3
0.0217748593222381,16.3233388172189,9,2,1,2,5,2,3,5,6,3
1.31394472192295,15.7666646170459,8,2,1,2,5,2,3,5,1,3
3.62786814396114,15.9861446319712,8,2,1,2,5,3,3,1,1,5
3.22948798378991,24.4901030535557,8,7,2,2,3,3,3,1,4,5
5.38933646063333,27.7370514853233,5,7,2,2,3,3,3,1,2,5
3.70518455669966,22.5237123084461,7,7,2,2,3,3,3,1,4,5
6.61898788391338,26.3477599018311,4,7,2,2,3,3,3,2,2,5
3.82704577578732,26.1576045688827,6,7,2,2,3,3,3,1,4,5
2.10309594913954,27.2196104147899,6,7,2,2,3,2,3,1,4,3
8.75435686138305,25.3762416196146,6,7,2,2,3,3,3,2,2,10
9.09881236264084,28.9316039394197,6,7,2,2,3,3,3,2,2,10
6.03772637950305,26.6819823316123,5,7,2,2,3,3,3,1,2,5
6.69238110779458,24.2070892993807,7,7,2,2,3,3,3,2,2,5
3.65947583134758,26.7042718265605,5,7,2,2,3,3,3,1,4,5
7.4752431726832,24.8985522864748,6,7,2,2,3,3,3,2,2,5
25.1658494515869,8.68233636463883,1,6,3,1,1,5,5,7,9,9
19.3387564492799,6.2263351299593,3,1,3,3,4,1,6,8,5,4
19.9043384374184,7.65701425077681,5,1,3,3,4,1,6,8,5,4
18.2917761409551,9.44505595803416,5,1,3,3,4,1,6,8,5,4
21.1529863085151,8.71527782004939,7,1,3,3,4,1,6,3,5,6
20.7455925832747,12.6873429657043,3,1,3,3,4,1,6,8,5,8
21.0122542185569,8.40827003951592,6,1,3,3,4,1,6,8,5,4
