"position_x","position_y","time_of_infected","xytmodes","k3","kt3","k5","kt5","k8","kt8","k10","kt10"
4.48834419223951,6.13791205004191,2,4,3,1,3,1,8,8,6,9
4.05468814867428,3.951975395857,2,4,3,1,3,1,8,8,6,9
4.921555358686,7.57859526475722,2,4,3,1,3,1,8,8,6,2
1.21368842041651,7.0098556459963,2,4,3,1,3,1,8,8,6,9
3.88241796819724,4.72196990228551,1,4,3,1,3,1,8,8,6,9
4.42916422142433,5.13179742797368,0,4,3,1,3,1,8,8,6,9
4.20833351735206,6.64697353411341,1,4,3,1,3,1,8,8,6,9
5.72927204791734,4.42876826859173,2,4,3,1,3,1,8,8,6,2
3.23958307131396,5.10594030091194,1,4,3,1,3,1,8,8,6,9
5.80440735960563,5.12474103015182,2,4,3,1,3,1,8,8,6,2
6.15967072508318,6.78207497361461,2,4,3,1,3,1,8,8,6,2
4.44143974469481,5.38307284648287,1,4,3,1,3,1,8,8,6,9
5.22016719697004,4.37228343879109,1,4,3,1,3,1,8,8,6,2
25.0108100189543,7.13036840475212,4,2,2,3,5,2,3,1,10,6
27.6534292617336,4.26397332618853,2,2,2,3,5,2,3,5,10,7
24.1365106598984,3.92178761962833,4,2,2,3,5,2,1,1,1,6
23.8572239350901,4.51866525037464,5,2,2,3,5,2,1,1,1,6
24.3730054906213,5.11154171585074,5,2,2,3,5,2,1,1,1,6
24.7456293404188,3.87424899396507,5,2,2,3,5,2,1,1,1,6
22.963300877918,2.10970455577083,4,2,2,3,5,3,1,4,1,6
25.048843949625,3.25992849764004,5,2,2,3,5,2,1,1,1,6
24.2670639025422,4.52030820139825,4,2,2,3,5,2,1,1,1,6
23.8554567649584,6.52626314322595,6,2,2,3,5,2,3,1,10,6
22.6583801088586,3.35268415687388,5,2,2,3,5,3,1,4,1,10
26.7011018299384,5.38455127592663,6,2,2,3,5,2,3,1,10,3
26.5114804270144,6.51752602182374,4,2,2,3,5,2,3,1,10,3
26.3491777832216,19.404225964673,6,5,1,3,2,2,7,1,4,3
16.9659058099176,16.572829587414,3,5,1,2,2,5,4,2,9,4
19.0780851795498,17.2901402474095,4,5,1,2,2,3,7,3,9,5
18.0940695588365,17.0629097215578,4,5,1,2,2,5,4,2,9,5
20.2731218296235,17.714068570374,6,5,1,2,2,3,7,3,9,10
25.8393924595313,18.1840659305467,6,5,1,3,2,2,7,1,4,3
19.440344982528,19.2791080082609,5,5,1,2,2,3,7,3,9,5
21.0174713282663,18.009889409352,6,5,1,2,2,3,7,4,4,10
18.8494201799508,16.1910480699903,2,5,1,2,2,3,7,3,9,5
20.7131608517826,17.4796506347034,5,5,1,2,2,3,7,4,4,10
21.7419181441237,17.8199085580514,6,5,1,2,2,3,7,4,4,10
18.2109780568587,19.6520017302498,5,5,1,2,2,5,4,2,9,5
21.9725254470161,16.1705298908203,6,5,1,2,2,3,7,4,4,10
18.3033558744278,26.6668445722176,5,3,1,2,2,5,6,2,2,5
18.1541314213563,26.4591621437734,6,3,1,2,2,5,6,2,2,5
20.1671429513995,32.3011990162656,4,3,1,2,2,3,6,3,2,5
18.8856842214527,28.4242099294288,6,3,1,2,2,3,6,3,2,5
16.8647166922435,28.1919211547918,7,3,1,2,2,5,6,2,2,4
20.8536830937895,31.3453103992226,4,3,1,2,2,3,6,4,2,10
20.6784418177929,28.7051766176838,5,3,1,2,2,3,6,4,2,10
19.9251680776935,29.7659280385527,5,3,1,2,2,3,6,3,2,5
21.893131379848,32.2810606166762,5,3,1,2,2,3,6,4,2,10
20.2062699913555,27.2530505573455,4,3,1,2,2,3,6,3,2,5
16.6180602503727,27.2011745716081,6,3,1,2,2,5,6,2,2,4
21.2656055246134,29.7820453952428,4,3,1,2,2,3,6,4,2,10
19.1927454916372,28.3251202706963,5,3,1,2,2,3,6,3,2,5
9.60739972024551,3.34948366631981,3,6,3,1,1,4,8,6,6,8
10.3578864460957,1.09759924642345,4,6,3,1,1,4,8,6,6,8
10.380468374003,-0.521901391764622,4,6,3,1,4,4,8,6,6,8
8.08225294333298,-1.08372645567595,4,6,3,1,4,4,8,6,6,8
9.15447438132121,-0.692003208748913,3,6,3,1,4,4,8,6,6,8
8.53381630259567,3.42305064209383,3,6,3,1,1,4,8,6,6,8
9.85327020459419,1.56275331969999,3,6,3,1,1,4,8,6,6,8
8.18034069279598,-1.43120958787947,4,6,3,1,4,4,8,6,6,8
9.94539632147518,0.960894380005012,4,6,3,1,1,4,8,6,6,8
11.8686865905167,-1.19640620968057,5,6,3,1,4,4,8,6,6,8
11.4894663738226,0.0500275177850583,5,6,3,1,4,4,8,6,6,8
10.2170397002867,-0.28439936420643,4,6,3,1,4,4,8,6,6,8
29.9172409093884,13.7910647616448,6,1,2,3,5,2,2,5,3,1
28.4751762717492,10.0637578804841,6,1,2,3,5,2,2,5,3,1
26.372568563633,10.4281370458598,3,1,2,3,5,2,2,1,3,3
28.4543932019775,9.81776098854737,5,1,2,3,5,2,2,5,3,1
26.7503495587649,12.5466793948852,6,1,2,3,5,2,2,1,3,3
27.652745694178,15.186246910092,6,1,2,3,5,2,2,5,3,1
28.7276292232579,13.4238292874097,5,1,2,3,5,2,2,5,3,1
30.1098933637014,9.28329327083098,-1,1,2,3,5,2,2,5,3,7
27.3305977489721,12.2500431717885,6,1,2,3,5,2,2,5,3,3
