"position_x","position_y","time_of_infected","k3","kt3","k5","kt5","k8","kt8","k10","kt10"
-0.429042721881838,9.44050391030234,2,2,2,3,3,1,7,9,7
-1.76425426380139,4.41995524809317,4,2,2,3,3,2,7,2,7
-1.30961013279138,13.6834273923481,4,2,2,3,3,1,7,9,7
0.227668090824391,13.2259116996256,5,2,2,3,3,1,7,9,2
-3.38546668463458,11.1047141891872,3,2,2,3,3,1,7,9,7
-1.90964530135575,8.70034577787993,0,2,2,3,3,1,7,9,7
-3.93271004553103,6.82611494492419,2,2,2,3,3,2,7,2,7
-2.76657638993923,4.71016752449887,4,2,2,3,3,2,7,2,7
-2.72204797562931,10.7241123821685,4,2,2,3,3,1,7,9,7
4.6101329780436,10.2518055043861,6,2,2,3,2,1,8,7,4
-1.49769321998731,10.6711578090487,3,2,2,3,3,1,7,9,7
2.03133189830636,8.03425197095145,-1,2,2,3,3,1,7,7,10
0.135179594718762,12.1962041770554,4,2,2,3,3,1,7,9,2
-1.8892430628623,14.9332003043214,7,3,2,3,3,1,7,9,7
-2.49458378004794,4.6021681891317,3,2,2,3,3,2,7,2,7
4.15370235327155,12.5736212978422,7,2,2,3,2,1,8,7,4
-5.76829362908291,12.545746913055,5,2,2,3,3,1,7,9,7
2.2803322271243,20.9061538941269,9,3,2,4,2,6,8,6,2
0.709738323097258,10.6651243115663,5,2,2,3,3,1,7,9,2
-1.90465282468926,6.26095588900872,2,2,2,3,3,2,7,2,7
19.9818064580453,20.4511035757551,7,1,1,2,1,3,5,1,8
20.6579527543565,22.9696870437358,6,1,1,2,1,3,5,1,8
24.0335158070211,21.7673956989976,7,1,1,2,4,3,6,10,3
18.4633811103026,26.4547176262565,8,1,1,5,1,4,4,8,8
21.858116158989,21.9122500025487,5,1,1,2,4,3,5,1,8
18.6337609232421,21.0142593232521,9,1,1,2,1,3,4,1,8
18.9102866391473,21.8678105314116,6,1,1,2,1,3,4,1,8
19.6577024774356,20.6262801023265,8,1,1,2,1,3,4,1,8
24.3734044340137,22.8435777369616,6,1,1,2,4,3,6,10,3
19.28788771606,23.0135361298975,7,1,1,2,1,3,4,1,8
21.0969913320168,24.2137350075208,7,1,1,2,1,3,5,1,8
27.5559229041752,23.5372777963714,5,1,1,2,4,3,6,10,3
25.66850890809,23.858613274981,4,1,1,2,4,3,6,10,3
24.5940899556513,24.0510663652069,5,1,1,2,4,3,6,10,3
16.7916203365167,23.8728628798234,8,1,1,5,1,4,1,8,9
25.5873979359074,23.4248309060323,5,1,1,2,4,3,6,10,3
18.9018667932256,17.8181488158421,6,1,1,2,1,3,4,1,8
21.5260844211767,16.0809189794786,6,1,1,2,4,3,5,1,8
16.9424802087024,23.8523121725839,9,1,1,5,1,4,1,8,9
21.2067154745652,21.0729697854569,9,1,1,2,1,3,5,1,8
10.5995938833622,-3.70059817932253,8,2,3,1,5,8,3,4,5
11.2554419485263,-2.18318976899161,12,2,3,1,5,8,2,4,1
14.725492753539,2.6029743520331,7,2,3,1,5,8,1,4,9
9.75522431862771,4.41127182585252,8,2,3,1,5,7,3,4,5
6.71472276351742,-5.09039705448128,-1,2,2,1,2,7,8,4,10
8.24893643831137,-0.363530932259982,9,2,3,1,5,7,3,4,6
8.02345043102487,-2.90495111169358,10,2,3,1,5,7,3,4,6
9.43591645516803,0.0820351096150795,8,2,3,1,5,7,3,4,5
11.6328967157225,2.36362803467728,5,2,3,1,5,7,3,4,5
4.45019053137303,-2.48163245968778,9,2,2,1,2,7,8,4,4
10.3423979707195,-1.23329847441333,7,2,3,1,5,7,3,4,5
5.94976940893103,5.2689603563981,5,2,2,3,2,7,8,7,4
11.9923071916022,0.543115825268595,6,2,3,1,5,8,3,4,5
9.45557625193443,0.227885612300665,9,2,3,1,5,7,3,4,5
15.2923497832919,1.86824009887613,6,2,3,1,1,8,1,4,9
14.515321541238,-5.9112092699503,9,2,3,1,5,8,1,4,9
14.6368448890762,-2.44206658277235,11,2,3,1,5,8,2,4,1
12.0544267983011,-3.89341689930282,10,2,3,1,5,8,2,4,1
14.4279752124998,-3.48234560494757,12,2,3,1,5,8,2,4,1
12.8776337298305,-4.11133162464798,11,2,3,1,5,8,2,4,1
14.8254513501429,27.3874975296978,9,1,3,5,5,4,1,8,9
17.5293818055515,22.0720757584809,8,1,1,2,1,4,4,1,9
10.7123234192813,22.6401122630945,9,3,3,5,5,5,3,3,5
11.3249072392192,25.7851510936978,7,3,3,5,5,5,3,3,5
15.3743775492387,24.6554845955911,8,1,3,5,1,4,1,8,9
14.9841965575699,21.2940509671256,10,1,3,5,5,4,1,8,9
13.6645991078477,24.9930308918018,7,1,3,5,5,4,1,8,9
16.7271778615411,26.6968409813024,7,1,1,5,1,4,1,8,9
16.6843167441417,26.9259854481876,8,1,1,5,1,4,1,8,9
10.1271924059565,26.6293120839739,8,3,3,5,5,5,3,3,5
17.8191267155824,25.9189374265015,7,1,1,5,1,4,4,8,8
10.2628062143114,22.9981554675849,8,3,3,5,5,5,3,3,5
10.3814363899829,25.8161495013121,7,3,3,5,5,5,3,3,5
12.5149777292167,23.9990757883198,8,1,3,5,5,5,2,3,5
9.30409064217026,16.9474924918076,7,3,3,5,5,5,3,5,5
11.8239787171803,29.0188506020132,10,3,3,5,5,4,2,3,1
10.7705293737758,16.6714897209166,7,3,3,5,5,5,3,5,5
9.7767057288133,28.0715516328946,8,3,3,5,5,5,3,3,5
16.166769127829,23.9552209110733,8,1,1,5,1,4,1,8,9
13.6985911164633,18.9782860857117,13,1,3,5,5,5,2,5,1
7.47649619287904,22.0973442300035,9,3,3,4,2,5,3,3,6
-2.82954737826051,28.0166873033599,8,3,2,4,3,6,7,6,7
4.05432880251496,23.1068863002773,8,3,2,4,2,6,8,6,4
2.83322778227802,23.3078718359252,6,3,2,4,2,6,8,6,2
2.84147572330364,23.1056836057724,6,3,2,4,2,6,8,6,2
5.81972869043577,24.3284383198795,7,3,2,4,2,6,8,6,4
1.31978419704259,25.7273739496832,6,3,2,4,2,6,8,6,2
5.5481814253467,27.6502759761404,8,3,2,4,2,6,8,6,4
0.782381787207659,20.3452092014885,8,3,2,4,2,6,8,6,2
3.75328750378401,25.6256139469494,8,3,2,4,2,6,8,6,4
0.96078765612211,23.5079056241683,6,3,2,4,3,6,8,6,2
5.14319415862862,23.0201226699695,6,3,2,4,2,6,8,6,4
2.70205990080871,28.719394921488,8,3,2,4,2,6,8,6,2
3.0876126843628,23.7880940100231,5,3,2,4,2,6,8,6,2
4.12243763026284,26.0964112674881,8,3,2,4,2,6,8,6,4
2.79257125302444,26.3732843322,6,3,2,4,2,6,8,6,2
6.40169668678098,25.7146297837846,10,3,3,4,2,6,8,3,6
7.76620393001975,30.0439629294845,7,3,3,4,2,6,3,3,6
2.04273140007914,26.4788515618652,8,3,2,4,2,6,8,6,2
6.9053628745147,22.5465854287866,8,3,3,4,2,5,3,3,6
