"position_x","position_y","time_of_infected","xytmodes","k3","kt3","k5","kt5","k8","kt8","k10","kt10"
13.7042981783496,5.05468775582118,1,4,1,3,1,5,5,2,10,8
13.0916154489066,4.504749916771,2,4,1,3,1,5,5,2,10,8
12.8224637221862,5.79333682465137,1,4,1,3,1,5,5,2,10,8
12.6816863098325,6.02870353942441,2,4,1,3,1,5,5,2,10,8
7.70848776753388,1.73370777231648,-1,4,1,3,1,2,8,3,1,1
11.254010164601,5.95869818747936,0,4,1,3,1,5,5,2,10,6
9.82288658085484,0.95832635149503,2,4,1,3,1,2,8,8,1,6
21.7043144118884,4.36317969635097,-1,4,2,1,1,1,5,5,2,5
16.696690987477,3.77483099757656,2,4,1,3,1,1,5,1,2,5
10.5651490443004,0.332906089927257,3,4,1,3,1,5,8,8,1,6
13.0676498283268,3.97292399140763,3,4,1,3,1,5,5,2,10,8
16.9891177136648,8.50973751690135,3,4,1,3,1,1,5,1,2,5
14.4282764269746,1.24160366452346,2,4,1,3,1,5,8,2,1,8
15.5087911239986,6.67594596477957,3,4,1,3,1,1,5,2,2,8
11.2853366169001,6.46676632105885,1,4,1,3,1,5,5,2,10,6
12.5260861205402,0.112124358754921,4,4,1,3,1,5,8,2,1,2
7.98682083233953,4.81678930186634,3,4,1,3,1,2,8,3,10,1
11.1341856506014,5.33111981180794,1,4,1,3,1,5,5,2,10,6
18.4075466234085,5.1508557278224,3,4,1,3,1,1,5,1,2,5
11.7680285173533,-0.302013390824261,3,4,1,3,1,5,8,2,1,6
11.4204191506758,26.7937781441052,7,5,3,3,3,5,4,8,3,3
10.4777434397391,24.8248008518573,3,5,3,3,3,5,4,8,3,6
16.8013487855608,25.3587034847506,6,5,3,3,3,1,4,1,4,5
9.95249284494074,31.1120414706672,8,5,3,3,3,5,4,8,3,3
14.5106851314348,27.1103484732027,4,5,3,3,3,5,4,2,4,8
10.7152278708433,22.4476415614506,5,5,3,3,3,5,3,8,6,3
10.9995154903852,27.4878789257256,7,5,3,3,3,5,4,8,3,3
13.6712031972972,27.4071060103088,5,5,3,3,3,5,4,2,4,2
18.3664344177378,24.4390864353775,6,5,3,3,3,1,4,1,4,5
16.2330363197673,28.6521857933643,3,5,3,3,3,1,4,1,4,8
12.4474043482589,27.6254051618212,6,5,3,3,3,5,4,8,3,2
12.9224138767949,30.9289128086716,7,5,3,3,3,5,4,8,3,2
11.0938448179145,30.9488562376927,6,5,3,3,3,5,4,8,3,3
14.4132235806169,26.032719994117,5,5,3,3,3,5,4,2,4,2
13.604604169232,26.4387122986472,5,5,3,3,3,5,4,2,4,2
8.95306676741713,27.5561483418233,6,5,3,3,3,2,4,8,3,3
