"position_x","position_y","time_of_infected","k3","kt3","k5","kt5","k8","kt8","k10","kt10"
14.7334357832118,15.6476208866043,5,3,3,1,5,4,7,2,10
13.1303242810699,12.2824785591195,4,3,3,1,5,1,6,2,6
13.2474091528073,2.91249044559315,2,1,3,5,5,7,6,1,7
20.1181169882908,4.67920426090807,4,3,2,2,3,3,1,7,2
15.7500560553956,4.77418245795712,2,1,2,2,5,3,7,3,10
14.6491627055846,11.355362771813,4,3,3,1,5,1,7,2,10
16.283423545349,7.40033951049321,4,3,2,1,5,1,7,3,9
18.0529665498402,10.3915317621769,5,3,2,1,3,1,4,5,9
19.7417777319803,4.28820926458138,4,3,2,2,3,3,1,7,2
18.9375023301992,5.71911821405847,4,3,2,2,3,3,1,7,2
18.0935225793276,8.0034943342247,4,3,2,1,3,1,4,5,9
19.7273506925375,10.1751329782976,4,3,2,1,3,1,1,5,2
15.2361042202321,9.79988059922868,3,3,3,1,5,1,7,2,10
15.9574614728437,10.0004614978117,4,3,2,1,5,1,7,2,10
18.7393581926713,8.0058076845949,3,3,2,1,3,1,1,5,9
23.6967835096818,4.51397447678829,6,3,2,2,3,3,8,7,2
17.4625127085052,11.5070111758653,3,3,2,1,3,1,4,2,9
22.3474815555913,3.21701961586529,8,3,2,2,3,3,8,7,2
16.6707564883425,8.78155380050964,3,3,2,1,5,1,7,5,9
17.4296751763622,3.00096310314404,4,1,2,2,3,3,4,8,9
16.7250035224352,5.7616017885838,3,3,2,2,5,3,7,3,9
19.9618450022704,2.34457651038973,5,3,2,2,3,3,1,7,2
6.69048958133778,27.702128995316,5,2,1,4,1,2,2,6,5
7.36060862993941,21.3069795984222,4,2,1,3,1,6,2,9,5
2.82272271732661,25.4303376579765,8,2,1,4,2,8,3,6,8
4.7132353993869,22.2596629149088,5,2,1,3,2,6,2,9,5
5.15333583828662,21.4195036886041,5,2,1,3,2,6,2,9,5
5.82388975915143,20.6229363595124,5,2,1,3,1,6,2,9,5
-0.0217397904856149,22.7079139972518,-1,2,1,4,2,8,3,6,3
10.390471823907,24.1142767292512,3,2,3,3,4,5,5,10,1
8.68705313061413,23.7262226174866,3,2,1,3,1,5,5,10,4
4.79315552521938,21.5689155576007,5,2,1,3,2,6,2,9,5
6.874788286472,21.1744115586088,5,2,1,3,1,6,2,9,5
10.5690966695671,21.6246734755707,4,2,3,3,4,4,5,10,1
7.283925871776,24.3645899031532,4,2,1,3,1,5,2,10,5
9.11750011591285,23.187908691657,3,2,3,3,4,5,5,10,4
9.60848482961221,24.8780038869511,2,2,3,3,4,5,5,10,4
8.98887428871181,16.2425460644275,-1,2,3,3,4,4,5,9,4
4.083892057007,27.1915944267646,9,2,1,4,2,2,3,6,8
6.93069517169793,26.3152656103159,5,2,1,4,1,2,2,6,5
8.78736170058206,26.6985430180434,4,2,1,4,1,5,5,10,4
5.07235837811247,19.7589233579312,4,2,1,3,2,6,2,9,5
6.6671411492753,29.5893833672736,4,2,1,4,1,2,2,6,5
9.15508713932895,18.7787393379228,5,2,1,3,1,4,5,9,4
9.63463436681769,19.3144391850302,4,2,3,3,4,4,5,9,4
9.45095005171283,21.0951679471066,3,2,3,3,4,4,5,10,4
7.57637228137114,22.0371971180802,3,2,1,3,1,6,2,10,4
1.88002738600449,24.5806621497142,6,2,1,4,2,8,3,6,8
2.53448035048909,25.9151638067536,7,2,1,4,2,8,3,6,8
6.853826096415,23.4197896345673,3,2,1,3,1,5,2,10,5
3.60761542478196,26.2678684790849,8,2,1,4,2,8,3,6,8
4.76608717927467,20.3995902219252,4,2,1,3,2,6,2,9,5
6.67416894897911,18.4639412777118,5,2,1,3,1,6,2,9,5
12.4597263243066,20.2549281283957,4,2,3,3,4,4,6,10,6
5.83761470614803,26.1372301197257,4,2,1,4,1,2,2,6,5
