"position_x","position_y","time_of_infected","k3","kt3","k5","kt5","k8","kt8","k10","kt10"
4.02902916360784,17.4689786316196,2,2,2,5,4,6,2,1,6
7.49358885982788,17.4379199523348,2,2,2,5,4,4,5,8,4
6.8755665030252,15.1941624009181,2,2,2,4,4,1,5,4,4
6.11109907949933,16.9901417395238,1,2,2,5,4,1,2,8,6
5.60605962909093,15.4543989936678,3,2,2,4,4,1,2,1,6
4.29064267905917,15.5229076083294,0,2,2,5,4,6,2,1,6
8.35884192176135,12.829019068846,3,2,2,4,3,3,5,4,4
3.18521701138181,15.8567397315967,3,2,2,5,4,6,2,1,6
5.12587818060951,19.0453590274416,2,2,2,5,4,4,2,8,6
7.41597106425399,17.958927060281,2,2,2,5,4,4,5,8,4
8.26579468792764,14.7025214723903,2,2,2,4,3,3,5,4,4
7.45978663946468,16.0319817741672,2,2,2,4,4,1,5,4,4
7.26942801594452,16.644329945753,2,2,2,4,4,1,5,8,4
10.1439996159345,15.5763274917596,3,2,1,4,3,3,1,4,10
5.78456199507247,14.6511123019637,3,2,2,4,4,1,2,1,6
6.07135204308733,16.5740410281579,2,2,2,5,4,1,2,1,6
8.73089141653039,12.9052747372408,4,2,2,4,3,3,5,4,4
5.59859887528747,16.0435742160152,1,2,2,5,4,1,2,1,6
7.62345247511815,17.7220644935901,1,2,2,5,4,4,5,8,4
8.33236790925943,14.8136913858847,3,2,2,4,3,3,5,4,4
5.61390902129933,18.1489616795586,2,2,2,5,4,4,2,8,6
6.79909398144351,17.588864019825,2,2,2,5,4,4,5,8,4
3.89726081050502,15.7020349102223,1,2,2,5,4,6,2,1,6
8.71705070753832,15.2284958547072,3,2,2,4,3,3,5,4,4
5.92753309373948,15.8280423572062,2,2,2,4,4,1,2,1,6
4.76899370053696,19.9228948182243,3,2,2,5,4,4,2,8,6
5.81358076856833,15.3847163206288,2,2,2,4,4,1,2,1,6
5.70423397303527,15.3266939384913,2,2,2,4,4,1,2,1,6
4.63871182258283,18.6714960984883,3,2,2,5,4,4,2,8,6
3.55322580660418,15.5657619084831,2,2,2,5,4,6,2,1,6
6.59553327919614,16.0276583378177,2,2,2,4,4,1,5,1,4
7.2164416229118,15.3674337907427,3,2,2,4,4,1,5,4,4
7.06824561087775,19.929192184251,4,2,2,5,4,4,5,8,4
4.54965145867571,13.2601944419217,2,2,2,4,4,6,2,1,6
13.4270876057679,4.39173310126872,5,2,1,1,5,2,7,10,3
13.4853670458442,5.38140558467995,3,2,1,1,5,2,7,10,1
8.90299029422796,1.58429156951322,3,2,2,1,3,5,5,9,4
14.206864157988,2.36709080111125,5,2,1,1,5,2,7,10,3
11.2530938218584,4.24772036917502,4,2,1,1,3,5,1,9,10
13.0130346748738,6.57415541039535,3,2,1,1,5,2,7,10,1
11.3342526894188,2.56260178114638,4,2,1,1,3,5,1,9,10
9.79838192075162,2.90006382530014,4,2,1,1,3,5,1,9,10
12.6725913566127,4.0532223399203,4,2,1,1,5,2,7,10,1
11.9410208425984,5.94424148496604,3,2,1,1,5,2,1,10,1
9.00574398311912,2.69281715398119,4,2,2,1,3,5,5,9,10
10.2227928006346,4.37739162401529,4,2,1,1,3,5,1,9,10
9.97368294709723,3.26994947651233,4,2,1,1,3,5,1,9,10
10.8213242969923,6.39014178197692,3,2,1,1,3,2,1,9,10
12.7774553397627,5.42134163152202,3,2,1,1,5,2,7,10,1
12.9919125497401,3.63301726485619,4,2,1,1,5,2,7,10,1
15.4061696124124,5.07104719315747,4,2,1,1,5,2,7,10,3
8.53483096689668,5.7411004486732,4,2,2,1,3,5,5,9,4
13.1874904823033,8.42735276650213,4,2,1,1,5,2,7,10,1
14.1516058960762,4.11390896370461,4,2,1,1,5,2,7,10,3
13.813373987329,5.05110204855269,4,2,1,1,5,2,7,10,3
10.7970029017569,3.06333986192797,4,2,1,1,3,5,1,9,10
10.4821122307514,3.72922601015366,3,2,1,1,3,5,1,9,10
11.839368083393,3.38146867868487,4,2,1,1,5,5,1,9,1
14.3263741036987,2.98687305566499,5,2,1,1,5,2,7,10,3
14.5340487295618,6.10306856473794,4,2,1,1,5,2,7,10,3
11.4282017059651,2.08833758144965,4,2,1,1,3,5,1,9,10
10.8887287072161,5.81815875471229,3,2,1,1,3,2,1,9,10
11.558615820333,5.22112247244872,2,2,1,1,3,2,1,9,1
