"position_x","position_y","time_of_infected","xytmodes","k3","kt3","k5","kt5","k8","kt8","k10","kt10"
10.935726466576,0.897356318838392,2,2,3,1,4,4,8,3,5,5
10.3376272675292,3.34912045976778,4,2,3,1,3,4,2,3,7,5
10.8129580919948,-1.62189759167171,5,2,3,1,4,4,8,3,5,5
15.7094103069191,-0.787297580620701,3,2,3,2,1,1,5,8,1,10
14.1765848644265,-0.114493680919712,3,2,3,2,1,1,5,8,1,10
10.8160025821773,6.17550224539803,0,2,3,1,3,4,2,3,7,5
10.6011213932011,1.86495987368725,3,2,3,1,4,4,8,3,5,5
11.6742047439197,3.18815661804366,2,2,3,1,3,4,2,3,3,5
8.05242174903309,1.65633981563458,1,2,3,1,4,4,8,3,5,9
11.2668738581193,0.693003009255838,3,2,3,1,4,4,8,3,5,5
10.9455802791901,4.78932671686344,2,2,3,1,3,4,2,3,7,5
11.8567617828075,3.28065554368128,3,2,3,1,3,4,2,3,3,5
10.1755366311964,0.478541779044968,3,2,3,1,4,4,8,3,5,5
11.4897310936747,-2.91438743739146,5,2,3,1,4,4,8,3,1,5
12.9748657380961,1.31692646081861,3,2,3,1,1,1,5,8,3,10
14.60987601519,0.408717972380084,2,2,3,2,1,1,5,8,1,10
11.0559407673059,-1.44932649131206,5,2,3,1,4,4,8,3,5,5
8.53268851416894,0.0971614040521216,3,2,3,1,4,4,8,3,5,9
11.0201340204969,1.76903987259329,3,2,3,1,4,4,8,3,5,5
13.5629180048355,-0.508005058625673,3,2,3,1,1,1,5,8,1,10
10.8351504313135,-0.569924886883257,4,2,3,1,4,4,8,3,5,5
15.3602503872591,-1.6463496611625,3,2,3,2,1,1,5,8,1,10
13.6884001318385,3.817962117168,4,2,3,2,3,1,2,8,3,10
14.3093092233037,2.89457734076998,4,2,3,2,1,1,5,8,3,10
14.4123920792661,1.79528518949093,2,2,3,2,1,1,5,8,3,10
12.0264941009962,3.69148558181891,3,2,3,1,3,4,2,3,3,5
8.36515503055189,1.8476925758159,2,2,3,1,4,4,8,3,5,9
11.0441579340473,4.67787991896235,3,2,3,1,3,4,2,3,7,5
10.0295499027126,1.86496834164475,3,2,3,1,4,4,8,3,5,5
12.3487541693107,4.2100005342441,3,2,3,1,3,4,2,3,3,5
11.8262517380973,0.14626847976801,3,2,3,1,4,4,8,3,5,5
11.4649614868349,1.53430413905382,3,2,3,1,4,4,8,3,5,5
11.8396425175121,1.9165904506856,4,2,3,1,4,4,8,3,3,5
11.078424604403,1.30326777154716,2,2,3,1,4,4,8,3,5,5
18.1204575526025,31.8035451693679,4,1,2,3,2,5,1,7,4,3
15.1917478499356,31.3252359413789,5,1,2,2,2,1,1,2,4,4
20.5125477811591,30.1235620014164,5,1,2,3,2,3,1,6,4,7
19.2905637727261,28.8782060135334,5,1,2,3,2,5,1,6,8,7
19.6343606745245,30.3112743651701,4,1,2,3,2,5,1,6,4,2
22.428974329304,27.1465659028044,5,1,2,3,2,3,1,1,6,8
18.5455087677665,29.6616865128935,4,1,2,3,2,5,1,7,4,3
19.2617789006817,29.0998619223377,4,1,2,3,2,5,1,7,8,2
19.6936141717102,28.8782259856199,5,1,2,3,2,5,1,6,8,7
18.2300497974169,30.5112354937758,5,1,2,3,2,5,1,5,4,1
18.8611263903514,30.7295697763282,4,1,2,3,2,5,1,7,4,2
19.8026026466519,25.0891458459635,5,1,2,3,2,5,1,6,6,7
17.8455318211094,32.0942066875734,5,1,2,3,2,2,1,5,4,1
20.2819289203303,26.9473339560558,5,1,2,3,2,3,1,6,6,7
18.5974745813438,26.738314684079,5,1,2,3,2,5,1,5,8,1
19.9918270578924,31.7090694464781,5,1,2,3,2,3,1,6,4,7
19.1186322661979,29.162386754623,4,1,2,3,2,5,1,7,8,2
17.3627063623763,29.0023796362068,5,1,2,2,2,2,1,4,8,6
17.7955384461427,27.4651295371427,6,1,2,3,2,2,1,5,8,1
17.9069145497796,29.1900657869493,4,1,2,3,2,2,1,7,8,3
17.0373737324372,29.9825221029119,5,1,2,2,2,2,1,4,4,6
18.2852019091739,28.5487446634536,4,1,2,3,2,5,1,7,8,3
17.3867962068447,27.5407885068507,5,1,2,2,2,2,1,4,8,6
21.7247619555144,28.0504111634045,5,1,2,3,2,3,1,1,6,8
19.3050693393024,32.1869446397299,5,1,2,3,2,5,1,6,4,7
19.412074726634,30.5362809830405,4,1,2,3,2,5,1,6,4,2
18.9612283526785,30.1483121782647,3,1,2,3,2,5,1,7,4,2
16.5390171532649,26.5658572333595,6,1,2,2,2,2,1,2,8,4
19.8406819141183,29.6282266223567,5,1,2,3,2,5,1,6,4,7
