"position_x","position_y","time_of_infected","k3","kt3","k5","kt5","k8","kt8","k10","kt10"
8.8741872292469,0.285873915225714,3,3,3,1,5,7,8,5,10
8.05183391880577,-4.09795680145208,1,3,3,1,5,7,8,5,10
-4.5439990493243,-3.33728616301756,2,3,1,4,1,1,6,10,8
3.35019276988778,-2.31824915203831,5,3,1,4,2,1,7,10,7
0.63233198535817,3.44639655677015,6,3,1,4,1,1,6,10,8
8.01860953132832,-3.14340499026377,0,3,3,1,5,7,8,5,10
0.477343259051634,1.60968565861545,6,3,1,4,1,1,6,10,8
2.39667975639215,-1.49599883854439,4,3,1,4,2,1,7,10,7
4.02161647805691,2.934797873927,7,3,1,4,2,1,7,10,7
3.84912096878174,-0.329473185331631,5,3,1,4,2,1,7,10,7
4.80199109553239,-0.0231866955633275,1,3,1,4,2,1,7,10,7
-0.812497102741299,0.276625342719208,8,3,1,4,1,1,6,10,8
2.171216790219,1.74582507115301,4,3,1,4,2,1,7,10,7
5.48608274929998,11.5562726601826,5,3,1,4,2,3,7,7,7
5.02489224847522,9.18016677681781,7,3,1,4,2,3,7,7,7
1.37238720273558,12.4207676011985,4,3,1,4,1,3,6,7,8
5.82607063574314,13.2431498797191,3,3,1,4,2,3,7,7,7
2.39827573780633,18.397961240317,-1,3,1,4,2,3,7,7,7
-3.79955539265412,9.85338311674884,4,3,1,4,1,3,6,7,8
-1.10999389604742,9.85657070223838,7,3,1,4,1,3,6,7,8
2.11986477077216,10.4304043108524,5,3,1,4,2,3,7,7,7
3.77121578488785,11.6990113076247,4,3,1,4,2,3,7,7,7
0.161763798420358,11.4704691097032,5,3,1,4,1,3,6,7,8
1.39391799284857,14.4423028205832,5,3,1,4,1,3,6,7,8
3.4640170801194,9.42025283618568,5,3,1,4,2,3,7,7,7
5.30127467343391,13.0518556510008,4,3,1,4,2,3,7,7,7
26.8313401344219,16.7875880473707,4,1,2,2,4,8,1,9,3
31.2450577390176,20.4534131349765,6,1,2,2,4,8,4,9,5
21.6395341217364,20.8689991982144,9,1,2,2,3,8,3,9,6
21.313130123896,22.169618144031,9,1,2,2,3,6,3,9,6
22.3920790792442,21.8254055919639,9,1,2,2,3,8,3,9,6
22.3446182130016,20.4855736313927,8,1,2,2,3,8,3,9,6
26.5454874454961,22.4827766248878,7,1,2,2,4,8,1,9,4
29.090623019653,19.9503213207528,8,1,2,2,4,8,4,9,5
25.8263861951686,17.5799077876921,6,1,2,2,4,8,1,9,4
27.0399891134693,14.8227151853048,5,2,2,2,4,8,1,9,4
22.4388444361432,12.7560699619945,8,2,2,5,3,8,3,8,6
24.5647451574167,21.6626669165166,11,1,2,2,4,8,3,9,6
27.2556756018218,22.6885472833178,6,1,2,2,4,8,1,9,4
14.9308226098288,5.65785107642914,6,2,3,1,3,5,2,4,9
7.02595710773628,3.96237138552157,2,3,1,4,2,5,8,3,10
6.26792889300426,6.31891545168225,4,3,1,4,2,5,7,3,7
8.78641522859846,1.52717232832851,2,3,3,1,5,7,8,5,10
8.98986915733924,2.63551510892552,3,3,3,1,5,7,8,5,10
8.75642478349629,5.98158481887895,5,3,3,1,5,5,8,3,10
10.8443993257274,2.87317098008491,2,3,3,1,5,7,8,5,10
12.2140672490104,2.06132474618218,2,3,3,1,5,7,8,5,10
10.0030035156241,6.10602318521825,-1,3,3,1,5,5,8,3,10
11.2494678030283,10.4357993122169,6,3,3,1,5,5,2,3,9
6.16323837528025,3.98313214993544,3,3,1,4,2,5,7,3,7
8.33456471343952,0.838490806457126,2,3,3,1,5,7,8,5,10
11.3220869738848,2.01470014811653,1,3,3,1,5,7,8,5,10
20.1929825789004,30.3250676569805,-1,1,2,3,3,6,5,6,2
20.2470940789255,27.0136483300951,14,1,2,3,3,6,3,6,6
14.8274993692958,26.988955358537,9,1,3,3,3,2,2,6,9
13.6934025700093,30.2817780733449,9,1,3,3,5,2,2,6,9
19.6187400439084,32.2951774393087,-1,1,2,3,3,6,5,6,2
14.4893128367759,26.6528006398331,10,1,3,3,3,2,2,6,9
18.3498523265808,31.505749051548,-1,1,3,3,3,6,5,6,2
19.5836533438126,23.7333319117103,8,1,2,3,3,6,3,6,1
14.2935594124315,29.6088010068342,10,1,3,3,3,2,2,6,9
19.4426339768217,27.6753529715761,12,1,2,3,3,6,3,6,6
18.6206900177201,22.8953937397543,7,1,2,3,3,6,5,6,1
12.6466595918687,26.8800801428688,10,1,3,3,5,2,2,6,9
20.4258856351329,9.35368039582566,5,2,2,5,3,4,5,8,1
21.8920724818441,6.01891767563693,7,2,2,5,3,4,3,8,6
20.7422843095545,3.01225897591965,4,2,2,5,3,4,5,2,1
21.8899496855239,7.92354198743795,7,2,2,5,3,4,3,8,6
19.1828477992261,6.64181492145472,6,2,2,5,3,4,5,8,1
25.4046877999945,3.61452548388596,4,2,2,5,4,4,1,2,3
24.3953682589305,0.0230645505045475,5,2,2,5,4,4,1,2,4
23.8382063300699,3.08803949486054,2,2,2,5,4,4,1,2,3
13.0334528660508,-0.110075891982146,2,3,3,1,5,7,2,5,9
21.3645780501361,9.24373951565289,4,2,2,5,3,4,5,8,1
20.674876704091,4.98958029775623,6,2,2,5,3,4,5,8,1
19.1249400425572,-1.07265014344128,3,2,2,1,3,4,5,2,1
28.9981267058565,7.4820543278288,4,2,2,5,4,4,4,1,5
26.5214285568537,13.4174472355503,4,2,2,2,4,8,1,1,3
26.3604209020579,10.0740905665188,6,2,2,5,4,4,1,1,4
27.509769699628,9.24914512135935,5,2,2,5,4,4,1,1,4
28.004499464728,6.21905139702629,-1,2,2,5,4,4,1,1,3
26.7490287229907,4.59586694180456,3,2,2,5,4,4,1,1,3
25.993705212001,3.43440238591818,4,2,2,5,4,4,1,2,3
31.7299585889612,14.1097665114064,7,2,2,2,4,8,4,1,5
31.9234626813272,6.83444299146602,-1,2,2,5,4,4,4,1,5
25.286215529876,6.64921000565745,6,2,2,5,4,4,1,1,4
29.7495461160018,8.77111320544049,5,2,2,5,4,4,4,1,5
30.1675149522719,2.44317537830855,4,2,2,5,4,4,4,1,5
9.20606405155239,1.36395476757616,2,3,3,1,5,7,8,5,10
14.986485865283,4.31769126875313,5,2,3,1,3,5,2,4,9
12.5624294649749,0.938192907049808,3,3,3,1,5,7,2,5,9
17.5866660746032,5.20192545709421,5,2,3,1,3,4,5,4,1
19.4865713381947,5.10715506952269,5,2,2,5,3,4,5,8,1
14.0093802585423,1.45351080520394,3,3,3,1,5,7,2,4,9
18.9313478529841,0.50200683375339,3,2,2,1,3,4,5,2,1
17.5649375656883,3.2388066875515,7,2,3,1,3,4,5,4,1
15.78967384002,1.07834155477441,5,2,3,1,3,7,2,4,9
11.5481120787689,0.679550053682404,1,3,3,1,5,7,8,5,10
