"position_x","position_y","time_of_infected","k3","kt3","k5","kt5","k8","kt8","k10","kt10"
5.39338973896247,3.65296806481819,3,3,1,4,2,8,5,8,8
8.18373317634263,2.93469010503595,1,3,2,4,3,8,6,8,3
13.498174489396,5.29718598886522,3,1,2,5,1,6,3,9,2
13.4674073717187,6.97530353072279,4,1,2,5,1,6,3,9,2
11.4995649750365,3.9767309897444,2,1,2,5,3,4,6,9,9
10.7031660317046,4.96494476810152,0,1,2,5,3,4,6,9,3
6.74480664436341,2.29732879995848,4,3,1,4,2,8,5,8,8
10.6115087864815,-1.74474148775514,3,3,2,4,3,8,6,8,9
8.25256419124272,0.630965557703316,8,3,2,4,3,8,5,8,9
8.82341857199115,4.53988525303189,3,3,2,4,3,4,6,8,3
8.60726744828338,3.99238643104933,2,3,2,4,3,8,6,8,3
9.03096119005938,6.81841903465375,2,1,2,5,3,4,6,9,3
7.73144473427747,6.32768646098428,2,3,2,4,3,4,6,8,3
10.2561008847446,4.9004554539099,1,1,2,5,3,4,6,9,3
9.85895264594376,5.12108101715737,1,1,2,5,3,4,6,9,3
7.19259093840727,3.811126687708,2,3,1,4,2,8,5,8,3
13.72150904568,2.68679664398875,2,1,2,5,1,6,3,9,2
13.6047861403234,7.2864171774131,4,1,2,5,1,6,3,9,2
10.681749781716,4.53557286633351,1,1,2,5,3,4,6,9,3
9.61684944571246,7.92276455899124,1,1,2,5,3,4,6,9,3
11.1847942906214,11.8707075712353,5,1,2,5,3,5,3,4,9
1.15853589430549,5.61707478732522,4,3,1,4,5,3,8,5,7
6.40131756209031,8.29743154891017,2,3,1,4,2,4,5,8,8
8.5989533405064,11.0352138155892,3,1,2,5,3,4,6,4,3
9.96312151102287,10.5456673232351,4,1,2,5,3,4,6,4,9
9.46045257964489,7.6834147778694,2,1,2,5,3,4,6,9,3
28.6369296427304,23.2740358289325,5,2,3,1,4,7,7,6,5
26.9599996726543,24.5241786577516,5,2,3,1,4,7,2,6,5
28.3961406714762,26.2376710003152,4,2,3,3,4,7,7,7,5
29.3652607468132,20.593854376115,5,2,3,1,4,7,7,6,5
29.5949661438692,28.3532906695758,3,2,3,3,4,7,7,7,5
28.1601215647543,24.3666193208852,6,2,3,1,4,7,7,6,5
32.4319662700981,24.4286490028549,6,2,3,3,4,7,7,1,10
27.9092516867206,20.5210546159384,5,2,3,1,4,7,7,6,5
29.7134810612885,25.1529024530093,2,2,3,3,4,7,7,7,5
33.2447517485646,24.548352745789,6,2,3,3,4,7,7,1,10
30.7624403248441,26.0955838572108,4,2,3,3,4,7,7,7,10
24.4455030987406,28.3664792999861,3,2,3,2,4,1,2,2,6
25.4630442405126,27.2633249061093,5,2,3,2,4,1,2,2,6
18.5257317064806,8.99532229743368,7,1,2,5,1,6,1,3,1
14.1170803173328,3.68722579641051,2,1,2,5,1,6,3,9,2
16.7269412564646,11.0802129487395,4,1,2,5,1,5,1,3,4
13.4314852178779,11.9557914940265,4,1,2,5,1,5,3,4,2
14.0205079570849,11.402274902339,4,1,2,5,1,5,3,4,2
11.4866524602106,9.02189180889297,4,1,2,5,3,4,3,4,9
12.5597718751035,11.7703879282041,4,1,2,5,1,5,3,4,2
13.2041368676833,12.919542868638,3,1,2,5,1,5,3,4,2
14.9873859591631,11.6557674026467,4,1,2,5,1,5,3,4,4
15.4997842158052,9.93058640008455,6,1,2,5,1,5,1,3,4
15.4941261476838,7.70280111809319,5,1,2,5,1,6,1,3,4
15.3606539126411,8.09709932929408,4,1,2,5,1,6,1,3,4
13.1886194884457,15.5234525953417,5,1,2,5,1,5,3,4,2
4.87286372632594,5.6888418753163,2,3,1,4,2,3,5,8,8
4.72173766434338,0.299429578059192,3,3,1,4,2,8,5,10,8
2.32523080784717,4.21632014844036,5,3,1,4,5,3,8,5,7
5.21268513419811,1.02313652958274,2,3,1,4,2,8,5,8,8
1.274536200585,0.0904879350629866,4,3,1,4,5,2,8,10,7
-0.981545774546348,1.36594489781197,5,3,1,4,5,2,4,10,7
-1.37605948091524,7.44045201294792,6,3,1,4,5,3,4,5,7
3.14486460712134,1.3769318286352,3,3,1,4,2,2,8,10,8
-1.97330852432429,-4.57018705330894,3,3,1,4,5,2,4,10,7
2.47947136644615,-0.195915696292164,4,3,1,4,5,2,8,10,7
-0.437317138440999,1.05095533143223,6,3,1,4,5,2,4,10,7
-0.613701121273634,5.3129922260542,5,3,1,4,5,3,4,5,7
3.78923924118037,4.56548653454785,4,3,1,4,2,3,8,5,8
-0.814418346486006,4.73019577690784,5,3,1,4,5,3,4,5,7
-1.08158649992547,6.79266238008647,4,3,1,4,5,3,4,5,7
2.36498835817818,5.72573525370064,4,3,1,4,5,3,8,5,7
-0.746103468121107,3.28735310836189,5,3,1,4,5,3,4,5,7
1.35137474427184,9.31427592023848,5,3,1,4,5,3,8,5,7
0.757148240826255,5.02068357438742,4,3,1,4,5,3,8,5,7
4.61653466629557,-2.02186834349209,5,3,1,4,2,2,5,10,8
1.60277572079974,4.67741028275492,4,3,1,4,5,3,8,5,7
1.1364098788778,10.0511588400929,4,3,1,4,5,3,8,5,7
2.59531645483999,4.74666378223274,4,3,1,4,5,3,8,5,7
-1.01572753822884,3.71055092523566,5,3,1,4,5,3,4,5,7
16.2745564149796,8.00733442580133,5,1,2,5,1,6,1,3,4
14.7365176706694,6.45724419527365,3,1,2,5,1,6,3,3,2
15.8710119390868,12.1319836220994,4,1,2,5,1,5,1,4,4
19.3760173364091,10.0306377387104,7,1,2,5,1,6,1,3,1
12.6900530241207,8.45295879224309,3,1,2,5,1,4,3,9,2
11.8217280516729,6.893704791888,3,1,2,5,3,4,3,9,9
16.5235084361799,3.42150235651693,5,1,2,5,1,6,1,3,4
9.81248549122339,11.6258809707865,3,1,2,5,3,5,6,4,9
19.5836304487264,4.00887747137733,5,1,2,5,1,6,1,3,1
14.2759676899753,10.7939411377386,5,1,2,5,1,5,3,4,2
16.0604299620746,7.28711718602557,5,1,2,5,1,6,1,3,4
15.3426391342086,5.08856412238141,4,1,2,5,1,6,1,3,4
29.0096385037795,25.9191272360029,3,2,3,3,4,7,7,7,5
28.7333670928519,24.1052265601485,4,2,3,1,4,7,7,6,5
21.965839744602,24.1988655464038,-1,2,3,2,4,1,2,2,6
24.8063728815814,21.8462527474109,5,2,3,1,4,1,2,6,6
30.6422273304969,22.2046693046842,5,2,3,1,4,7,7,6,10
32.8956862760143,24.2508457705461,5,2,3,3,4,7,7,1,10
27.5610937839461,22.8941036924702,5,2,3,1,4,7,7,6,5
28.7921220184737,21.4165637558807,7,2,3,1,4,7,7,6,5
24.3625436604304,26.2770497866305,7,2,3,2,4,1,2,2,6
24.607123540459,27.8626900688781,4,2,3,2,4,1,2,2,6
29.7908133991924,27.5372275660329,4,2,3,3,4,7,7,7,5
29.9475638335333,22.7229569725859,4,2,3,1,4,7,7,6,5
