"position_x","position_y","time_of_infected","k3","kt3","k5","kt5","k8","kt8","k10","kt10"
15.5268990780481,9.17650336601795,8,3,3,3,3,8,5,2,2
11.6020235490233,10.8391218793573,6,3,3,2,5,7,7,1,10
23.6603820526146,7.06687844257513,9,2,2,1,4,6,1,2,6
16.698129481259,5.67749853379737,8,3,3,3,3,8,5,2,2
15.193225289823,5.92521343224279,8,3,3,3,3,8,5,2,2
15.9944216884511,1.03316782268788,0,3,3,3,3,8,5,2,2
18.3136924847589,4.16386579611366,4,3,2,3,3,8,5,2,2
18.673459518244,3.40192610902521,3,3,2,3,3,8,5,2,2
21.8851304768822,7.91642050518215,7,2,2,1,4,6,6,2,4
11.7439054154896,9.84125284072718,4,3,3,2,5,7,7,1,10
14.866154104549,9.30306022874328,8,3,3,3,3,8,5,1,2
17.9758788986962,7.10543665176967,8,3,3,3,3,8,5,2,2
16.2699561650153,6.5453510403149,9,3,3,3,3,8,5,2,2
22.6569479996811,17.7970640145646,5,2,2,4,4,2,6,3,4
26.568954551995,18.9003380285141,7,2,2,4,4,5,1,3,6
28.3105402537045,15.2151273362942,8,2,2,4,4,5,1,3,5
24.1622071225302,12.9833144937167,4,2,2,1,4,1,6,3,4
27.7284082119696,19.6008968326894,8,2,2,4,4,5,1,3,5
29.4532391188368,20.903450568556,5,2,2,4,4,5,1,3,5
25.3597091175337,14.3796858176292,5,2,2,1,4,2,1,3,6
20.5596860804092,12.4449005547092,4,2,2,1,3,1,6,3,4
23.612650598499,14.590044401805,3,2,2,1,4,1,6,3,4
28.71332199886,10.8011595097,8,2,2,1,4,6,1,3,5
24.8619687900218,15.7098925579263,6,2,2,4,4,2,1,3,6
25.9083038752389,15.8997386180809,5,2,2,4,4,2,1,3,6
23.8681497151284,16.391843392709,5,2,2,4,4,2,6,3,4
10.3598118059097,7.04370899604646,9,3,3,2,5,3,4,10,7
4.98327609600037,8.18312582964109,8,3,1,2,2,7,3,9,1
10.7018646418232,4.72978755444959,5,3,3,2,5,3,7,10,10
9.29874477140063,12.8023983454356,5,3,1,2,1,7,7,1,3
4.79477854729461,8.7344372433994,9,3,1,2,2,7,3,9,1
