"position_x","position_y","time_of_infected","xytmodes","k3","kt3","k5","kt5","k8","kt8","k10","kt10"
20.8254065083058,-0.166386818439031,5,2,2,2,5,4,6,3,7,6
20.5441422816133,0.933227044739318,4,2,2,2,5,4,6,3,7,6
18.0822313034989,1.64762865822591,7,2,2,2,5,4,4,3,7,4
19.6246301180427,0.019864376833969,5,2,2,2,5,4,6,3,7,4
23.8298842466152,-2.00966612840995,4,2,2,2,5,4,1,1,1,8
17.672749182165,3.49677162101227,0,2,2,2,5,4,4,3,7,7
21.074052555032,0.401246260751459,5,2,2,2,5,4,6,3,7,6
20.6989750229635,2.04003706462678,5,2,2,2,5,4,6,3,7,6
21.9694405907951,2.73734700595715,5,2,2,2,5,4,6,3,7,6
20.375323404704,5.00102500163021,4,2,2,2,5,4,4,3,7,6
20.1472751879073,4.38348616680445,5,2,2,2,5,4,4,3,7,6
21.5635111721713,1.79646594508292,6,2,2,2,5,4,6,3,7,6
24.8914429739263,0.879364332444719,5,2,1,2,5,3,1,1,1,8
21.122451303336,2.2332068618042,4,2,2,2,5,4,6,3,7,6
19.1294419843212,0.405708311222072,6,2,2,2,5,4,6,3,7,4
23.2948207995995,-2.49701841662705,5,2,2,2,5,4,1,1,1,8
24.5944125271066,1.6134609292388,3,2,1,2,5,3,1,1,1,8
20.6249254427106,-1.85948379961767,1,2,2,2,5,4,6,3,7,7
21.1969605211739,1.58323308798734,5,2,2,2,5,4,6,3,7,6
22.911146083925,1.91418152806271,3,2,2,2,5,4,6,1,7,8
2.78593157912092,22.1044689810709,6,5,3,1,4,2,3,8,6,10
4.11156808327605,17.9096307735469,5,5,3,1,4,2,3,8,10,10
4.65531255992292,17.7418814502358,5,5,3,1,4,2,3,8,10,10
1.82038929300447,17.2497818740595,7,5,3,1,4,2,3,8,6,10
5.86040050324944,19.431508737283,6,5,3,1,4,2,3,5,2,9
4.49406675150019,16.6984251827083,5,5,3,1,4,2,3,8,10,10
2.14822528235999,20.0504225383095,5,5,3,1,4,2,3,8,6,10
4.72961730769995,16.9058424993869,4,5,3,1,4,2,3,8,10,10
4.58646647287844,18.9755296891711,6,5,3,1,4,2,3,8,6,10
3.72933664944049,18.2689862202231,5,5,3,1,4,2,3,8,6,10
5.23284395965319,20.2003231489207,5,5,3,1,4,2,3,8,2,10
7.07894794574651,19.5772115773338,6,5,3,1,4,1,3,4,2,9
2.77611358094419,18.6433561407522,6,5,3,1,4,2,3,8,6,10
6.35012314474638,19.2186759703649,5,5,3,1,4,2,3,5,2,9
4.78877204539921,18.9107910500685,6,5,3,1,4,2,3,8,6,10
9.5102860210587,18.9449991498369,6,5,3,3,1,1,3,6,2,2
5.1797493296683,16.6367407097251,5,5,3,1,4,2,3,8,10,10
4.68493286296508,16.7041400353829,4,5,3,1,4,2,3,8,10,10
5.71193030843082,18.2072459057272,5,5,3,1,4,2,3,5,10,9
4.90785856873519,17.4083633793366,5,5,3,1,4,2,3,8,10,10
30.8626575522978,1.48007324505569,7,4,1,2,5,3,8,7,4,3
