"position_x","position_y","time_of_infected","xytmodes","k3","kt3","k5","kt5","k8","kt8","k10","kt10"
14.1953134201673,11.2601045151498,2,2,3,3,4,1,4,1,5,8
15.7080514833119,10.1966601009402,3,2,3,3,4,1,4,4,5,8
15.449198116129,11.5647738000408,3,2,3,3,4,1,4,4,5,8
10.1167373969759,12.6394849361039,1,2,3,3,1,5,6,2,6,10
13.0783649175606,13.4730484928869,2,2,3,3,1,5,6,1,6,8
8.99588287708605,12.2815633535523,0,2,3,2,1,5,6,2,6,10
12.4527316252272,11.3828078204938,2,2,3,3,1,5,6,1,6,6
14.1400602221064,7.57856913414715,4,4,3,3,4,1,4,1,5,8
12.7988015439711,11.87125918112,1,2,3,3,1,5,6,1,6,6
17.3263533511936,11.2958695389418,4,4,3,1,4,1,4,4,5,1
12.0374024420932,10.7977843293308,3,2,3,3,1,5,6,1,6,6
13.5335673500246,12.50165155482,3,2,3,3,1,1,6,1,6,8
15.3643183845133,11.5304529704301,4,2,3,3,4,1,4,4,5,8
16.4499499966366,10.4396215988319,4,4,3,1,4,1,4,4,5,1
13.2701330422434,13.3604633884419,2,2,3,3,1,5,6,1,6,8
9.32405188356385,10.0113621965556,-1,2,3,3,1,5,6,2,6,10
13.8827317877532,11.8218395940093,3,2,3,3,1,1,4,1,6,8
14.6515346521791,11.774711111072,3,2,3,3,4,1,4,1,5,8
11.0998664564956,11.3853693672992,2,2,3,3,1,5,6,2,6,6
11.6655815887447,12.9993098440418,3,2,3,3,1,5,6,2,6,6
7.64517549776246,18.259603895265,5,5,2,2,2,2,7,7,7,9
6.82787460734386,20.0645673382711,4,5,2,2,2,2,7,5,10,2
5.996556581065,20.1461486760861,4,5,2,2,2,4,7,5,10,3
8.4048810113736,22.376661587284,4,5,2,2,2,2,8,7,1,4
10.7212069661142,21.6677141270569,3,5,2,3,2,5,2,2,2,6
11.2790814534443,16.9068359058071,5,5,2,3,1,5,2,8,7,6
9.17262574831221,24.3894695728602,5,5,2,2,2,2,8,8,1,4
9.69895723422782,21.0272115646082,4,5,2,2,2,2,2,8,2,4
7.84188581780445,19.9926638074829,4,5,2,2,2,2,7,7,2,2
9.41278214341978,22.031936928775,4,5,2,2,2,2,2,8,2,4
11.1863753153403,21.4751272104008,2,5,2,3,2,5,2,2,2,6
6.4305838381763,23.5102180165187,5,5,2,2,2,4,8,5,1,3
8.27978033426965,21.05129702873,4,5,2,2,2,2,2,7,2,4
7.67996126525055,21.9460738674001,4,5,2,2,2,2,8,7,1,2
7.24127756993762,23.4132565460194,5,5,2,2,2,2,8,5,1,2
8.2874881807544,20.8210870767932,4,5,2,2,2,2,2,7,2,4
10.033364214414,20.2004372007342,4,5,2,3,2,5,2,8,2,4
7.92660473848435,21.4664378178474,4,5,2,2,2,2,8,7,2,4
6.33617134367422,21.3022712132585,4,5,2,2,2,4,7,5,10,2
6.88640998857601,21.957586952381,3,5,2,2,2,2,8,7,1,2
7.7326414469385,21.6496386027969,4,5,2,2,2,2,8,7,2,2
7.17865823693208,17.9894701128447,4,5,2,2,2,2,7,7,7,2
8.03486963586383,20.4421731305279,4,5,2,2,2,2,2,7,2,4
7.97200530056552,22.5306435268265,4,5,2,2,2,2,8,7,1,4
9.87905976193396,19.4194376709,5,5,2,2,2,2,2,8,7,4
7.52440305572446,21.2035853674176,3,5,2,2,2,2,8,7,2,2
8.00527142568504,20.8852940329514,4,5,2,2,2,2,2,7,2,4
6.53792086199856,22.532642841086,4,5,2,2,2,2,8,5,1,2
5.59887716081843,24.4767256018523,4,5,2,2,2,4,8,5,1,3
7.13932669420884,19.6406504080405,4,5,2,2,2,2,7,7,10,2
6.26205639844627,19.3401631392426,5,5,2,2,2,4,7,5,10,3
10.8073505328718,21.0793568534365,3,5,2,3,2,5,2,2,2,6
6.78962861438944,23.4156345448846,5,5,2,2,2,2,8,5,1,2
8.50140780931359,20.6360389243394,4,5,2,2,2,2,2,7,2,4
5.15673708125623,20.822423285251,5,5,2,2,2,4,7,6,10,3
8.07875414505156,20.458791487421,3,5,2,2,2,2,2,7,2,4
4.81872987164947,20.9668854163866,5,5,2,2,2,4,7,6,10,3
8.45811983510257,21.0702228425183,4,5,2,2,2,2,2,7,2,4
4.79574994682314,20.7870843800801,6,5,2,2,2,4,7,6,10,7
7.12100207005198,20.3691217340819,4,5,2,2,2,2,7,7,10,2
8.59702376419717,0.0815637283759132,6,3,1,2,3,2,1,8,3,9
4.58665692900628,2.28755317818947,6,3,1,2,3,4,1,6,4,7
6.38412379359873,-0.594271906379277,5,3,1,2,3,4,1,5,8,3
4.5325895982344,3.318215313753,7,3,1,2,3,4,1,6,4,7
8.01668807517178,4.00214284011344,4,3,1,2,3,2,1,7,4,4
5.33854909204169,3.38175860125554,6,3,1,2,3,4,1,6,4,3
8.67480768187141,3.0483441872935,5,3,1,2,3,2,1,8,4,4
3.47772090998002,0.771541067929015,6,3,1,2,3,4,1,6,8,7
3.19810362167568,3.53138532063244,7,3,1,2,3,4,1,6,4,7
7.07369739513702,1.37368069103045,6,3,1,2,3,2,1,5,8,9
7.76830887293528,-1.44206457426142,5,3,1,2,3,2,1,7,3,9
8.83215794040891,-1.49154490062592,6,3,1,2,3,2,1,8,3,9
5.56854035476626,4.91176604761113,6,3,1,2,3,4,1,6,4,3
6.76468265003414,0.659852619050311,6,3,1,2,3,4,1,5,8,3
8.04621035190948,2.9808462783102,6,3,1,2,3,2,1,7,4,9
4.31780276034824,3.24445390248381,7,3,1,2,3,4,1,6,4,7
7.5795029923557,2.79764294668798,6,3,1,2,3,2,1,5,4,9
6.41400936846566,2.09089779285686,7,3,1,2,3,4,1,5,4,3
5.88671033783911,0.0826496775780432,6,3,1,2,3,4,1,5,8,3
8.66441628373452,1.90432041706901,7,3,1,2,3,2,1,8,3,9
21.807782484989,8.46507419981151,5,4,3,1,5,3,3,3,9,5
20.4557437178035,7.09895750325972,5,4,3,1,5,3,3,3,9,5
21.8064124749683,7.95195349621532,5,4,3,1,5,3,3,3,9,5
21.2368704253258,7.74639134737574,4,4,3,1,5,3,3,3,9,5
19.5209937050486,6.92669759277346,5,4,3,1,5,3,3,3,9,5
15.9897590420029,8.06433736736167,5,4,3,1,4,1,4,4,5,1
19.0395835588672,8.54835092493941,5,4,3,1,5,3,5,3,9,1
17.0026894145659,4.28203441705048,6,4,3,1,5,1,3,4,9,1
16.7924354508993,10.4252163136531,4,4,3,1,4,1,4,4,5,1
19.5888653763075,10.271171754868,4,4,3,1,5,3,5,3,9,5
18.3676893874247,8.57568737125926,4,4,3,1,5,3,5,4,9,1
21.4069220626264,9.61997324853809,5,4,3,1,5,3,5,3,9,5
17.8925755304539,7.7355658150503,5,4,3,1,5,3,5,4,9,1
18.6429893074978,11.7578155705803,5,4,3,1,4,3,5,4,5,1
19.9067270780115,9.17516262705644,4,4,3,1,5,3,5,3,9,5
20.9188377895438,6.71064072952322,5,4,3,1,5,3,3,3,9,5
20.4304818201482,7.84308908672377,4,4,3,1,5,3,3,3,9,5
20.939306141993,10.0684696350313,4,4,3,1,5,3,5,3,9,5
18.1596512138636,9.06251918453971,5,4,3,1,5,3,5,4,9,1
22.5567257224692,7.53155723563862,5,4,3,1,5,3,3,3,9,5
