"position_x","position_y","time_of_infected","k3","kt3","k5","kt5","k8","kt8","k10","kt10"
-0.223654639389455,5.46346220532143,3,1,2,1,4,3,8,1,7
2.14320503771518,7.8589383162652,1,1,2,1,4,3,8,3,7
1.93210975713134,7.91009763255585,2,1,2,1,4,3,8,3,7
3.42136043973059,9.70713863529574,2,1,2,1,4,7,8,8,3
3.68846099231637,10.6990897058441,2,2,2,1,4,7,8,8,3
3.20811802573035,7.56571883747617,0,1,2,1,4,7,8,3,3
3.50147903138526,8.31604448087348,1,1,2,1,4,7,8,3,3
4.8525819911086,6.73477151843268,2,1,2,1,4,7,6,3,10
3.38802779184825,6.96048510609401,1,1,2,1,4,7,8,3,3
4.1272984078317,5.26079552572894,1,1,2,1,4,7,6,3,3
4.97482473348202,5.67809607382953,2,1,2,1,4,7,6,3,10
4.12948912173253,6.99072199293948,1,1,2,1,4,7,6,3,3
2.81187280060334,7.916076193861,1,1,2,1,4,3,8,3,3
5.60817337302866,7.23218303299378,2,1,2,1,4,7,6,3,10
4.36537906549584,7.60304965518673,2,1,2,1,4,7,6,3,10
3.61438132526797,10.4335094969824,3,2,2,1,4,7,8,8,6
3.70933115297556,11.2908306693498,3,2,2,1,4,7,8,8,6
4.33117063934513,6.05108216615993,2,1,2,1,4,7,6,3,10
0.93083664495995,8.58259541307175,2,1,2,1,4,3,8,3,7
2.50352999545085,6.48025243420933,2,1,2,1,4,3,8,3,7
6.69178568379497,16.2378434168099,2,2,2,2,4,6,1,10,4
8.92175311691853,13.3797314587388,3,2,2,2,4,6,1,4,1
6.68545853595211,14.5032235824389,3,2,2,2,4,6,1,4,4
4.18093597560195,13.3731238440324,3,2,2,2,4,6,6,8,6
7.14873460950517,16.7610382870516,3,2,2,2,4,6,1,10,4
6.75672130545826,16.0005411553443,3,2,2,2,4,6,1,10,4
7.93561405473301,14.8179021956711,4,2,2,2,4,6,1,4,1
5.93502121000638,11.5510456628608,3,2,2,2,4,6,6,8,9
4.96122520085029,15.042265328828,2,2,2,2,4,6,6,10,10
5.87006124610966,15.5616442369575,4,2,2,2,4,6,6,10,9
5.00105047330288,16.8921879940369,3,2,2,2,4,6,6,10,10
8.33351373137866,14.3131960248123,3,2,2,2,4,6,1,4,1
4.05208637137814,14.7125990941185,3,2,2,2,4,6,6,10,6
8.57773637422419,14.733241977306,2,2,2,2,4,6,1,4,1
7.78567236901966,14.8268486786631,3,2,2,2,4,6,1,4,1
5.18563602715419,11.3473481701529,3,2,2,2,4,7,6,8,10
3.94253097625979,17.4695485733672,4,2,2,2,4,6,6,10,6
6.29820510459739,15.9862449669453,3,2,2,2,4,6,1,10,9
6.76965231793517,15.1972376041354,3,2,2,2,4,6,1,4,4
7.52487940142723,15.6527316453343,3,2,2,2,4,6,1,4,4
16.2753889623517,20.8359547261803,5,3,3,3,5,8,5,6,8
19.2365176956071,23.3094877508286,7,3,3,3,3,8,2,6,5
15.0032481628661,22.9179554538059,5,3,3,3,5,8,5,6,8
