"position_x","position_y","time_of_infected","k3","kt3","k5","kt5","k8","kt8","k10","kt10"
-0.49662068604732,13.5870856379461,3,2,2,3,5,1,7,6,2
-0.71520343157144,15.2457839062805,1,2,2,5,5,1,7,6,2
-0.138084707619829,14.3888944278436,2,2,2,3,5,1,7,6,2
-0.0543843536957062,16.3871420187529,1,2,2,5,5,1,7,6,2
-0.280395612061629,14.3175363615674,2,2,2,3,5,1,7,6,2
-1.53836853179423,16.1520475490676,0,2,2,5,5,1,7,6,2
0.761149730890237,14.0980678275015,1,2,2,3,5,6,7,9,5
-0.463324617755852,16.1611438703725,1,2,2,5,5,1,7,6,2
-0.943816975228445,15.226577507995,1,2,2,5,5,1,7,6,2
2.84330250010245,17.1579940995833,3,2,2,5,5,6,4,9,5
1.83765449170712,18.0453576320523,1,2,2,5,5,6,7,9,5
-2.15674274719902,17.0215521406643,1,2,2,5,5,1,7,6,2
1.47861494867585,13.3841077860457,2,2,2,3,5,6,7,9,5
1.81149161457742,12.7195979041542,3,2,2,3,5,6,7,9,5
-1.53512531143339,13.5395430159483,2,2,2,3,5,1,7,6,2
1.64129885594852,12.7240481070318,2,2,2,3,5,6,7,9,5
1.7266639298412,13.8277950196399,2,2,2,3,5,6,7,9,5
2.44692119836371,16.9483548222784,2,2,2,5,5,6,7,9,5
2.71229004179394,14.0610508023566,2,2,2,3,5,6,7,9,5
0.208409154938204,16.0416181298757,2,2,2,5,5,1,7,6,2
22.2754800945812,27.1792792602021,5,3,3,4,1,7,1,5,1
22.8336772990222,26.2177143985767,4,3,3,4,1,7,1,5,1
24.5828274763075,24.9978298378096,5,3,3,4,1,7,3,2,4
21.2498658651256,25.5540209879526,4,3,3,4,1,7,1,5,10
25.4404638702228,25.1110644987226,5,3,3,4,1,7,3,2,4
27.7363204082685,26.0463437714743,6,3,3,4,1,7,3,2,4
26.0041711776231,25.6031055690745,5,3,3,4,1,7,3,2,4
22.5877779693146,24.7774292407236,4,3,3,4,1,7,1,5,1
27.551103288775,22.8222823453565,5,3,3,4,1,7,3,2,4
25.4360690955209,29.3199516295232,6,3,3,4,1,7,3,5,4
22.1763048464101,24.5531862961122,3,3,3,4,1,7,1,5,1
21.5466925890619,24.2659632861859,4,3,3,4,1,7,1,5,10
25.368016746207,25.5536248605457,6,3,3,4,1,7,3,2,4
26.2491495658285,24.1615026976646,7,3,3,4,1,7,3,2,4
25.6632012790669,25.2618254880132,5,3,3,4,1,7,3,2,4
23.5859560596853,25.5127951942566,4,3,3,4,1,7,1,5,1
25.6865520494222,29.0930983266067,6,3,3,4,1,7,3,5,4
19.9081295439191,27.1068475621166,5,3,3,4,1,7,1,5,10
25.418858709215,28.4464583158158,7,3,3,4,1,7,3,5,4
22.8034058861709,26.0600773627819,5,3,3,4,1,7,1,5,1
9.46839578408541,25.3216432544523,4,1,1,1,3,2,5,8,9
14.2215245836272,28.3994483809152,5,1,1,1,2,8,2,1,7
12.1917570252205,20.977738923334,3,1,1,1,2,2,8,10,6
12.5232460444188,27.4343013909664,4,1,1,1,2,8,2,1,6
8.62436577819331,26.8744253718859,4,1,1,1,3,3,5,8,9
13.0260958084485,27.583118348958,5,1,1,1,2,8,2,1,7
16.171233109761,26.6170905347199,4,1,1,1,2,8,6,1,7
11.3956222970473,23.0272542619073,3,1,1,1,3,2,8,10,6
13.952752392271,25.5960448947668,5,1,1,1,2,8,2,1,7
12.3029344780328,25.8780735451627,5,1,1,1,2,8,2,1,6
11.52392121458,29.1136182119006,4,1,1,1,3,8,8,7,6
8.46232726797509,24.1559484353931,4,1,1,1,3,2,5,8,9
13.471231602404,25.4866649788225,5,1,1,1,2,8,2,1,7
10.2853001880721,24.4582437099657,4,1,1,1,3,2,8,8,6
11.5563708134183,29.4780351910397,4,1,1,1,3,8,8,7,6
14.5405274162845,28.3905307889723,5,1,1,1,2,8,2,1,7
10.3307440292039,25.3276868759934,3,1,1,1,3,2,8,8,6
14.0650870993128,28.110715393751,4,1,1,1,2,8,2,1,7
13.5798220152916,24.6885589175758,4,1,1,1,2,8,2,1,7
13.6331439592711,26.9300939139478,4,1,1,1,2,8,2,1,7
7.07083047925807,32.4272374738314,4,1,1,2,4,4,5,3,9
6.22832964323356,29.0822700737103,5,1,1,2,4,3,4,4,8
5.74215484748699,28.2051079062288,4,1,2,2,4,3,4,4,8
4.48418411777589,31.6097349661209,5,1,2,2,4,5,4,3,8
1.6063614460243,31.6361849041882,5,1,2,2,5,5,7,3,3
9.27639655978567,34.8773732448796,4,1,1,2,3,4,5,7,9
1.48881092468402,31.4359552442578,6,1,2,2,5,5,7,3,3
5.3247929548546,29.7389023271411,3,1,2,2,4,5,4,3,8
4.95386376899806,31.0326628910422,4,1,2,2,4,5,4,3,8
8.82282602673768,31.0164704286274,3,1,1,2,3,4,5,7,9
