"X","position_x","position_y","time_of_infected","k3","kt3","k5","kt5","k8","kt8","k10","kt10"
59,20.78586013522,21.5760409785435,13,3,2,2,5,4,3,10,9
60,10.0670089619234,10.4945888486691,9,2,1,4,1,8,2,3,8
61,13.3990030945279,6.45512958755717,6,2,1,4,1,8,2,7,8
62,23.9216435747221,29.5950056542642,13,3,2,5,3,4,8,10,9
63,12.2316051693633,21.8824185733683,11,1,1,2,1,3,2,6,6
64,4.89484403980896,18.2899361173622,12,1,3,3,2,6,4,9,1
65,13.8147702882998,26.2707960256375,10,3,1,2,1,3,2,6,6
66,26.8218756630085,29.5175050967373,-1,3,2,5,4,4,7,10,3
67,11.717186383903,5.39186373353004,5,2,1,4,1,8,2,7,8
68,20.3557542082854,20.4604587843642,14,3,2,2,5,4,3,5,9
69,14.4224780495279,18.6054423660971,8,3,1,2,1,1,2,6,6
70,11.9376750010997,16.364619252272,-1,1,1,2,1,1,6,3,7
71,2.81000908697024,17.3033673455939,10,1,3,3,2,5,4,9,1
72,12.5345223443583,6.23093436704949,5,2,1,4,1,8,2,7,8
73,29.4815375539474,8.30253212945536,11,2,2,1,3,7,5,4,4
74,19.1224663238972,10.8510504593141,10,2,1,1,5,1,3,5,9
75,24.1617771238089,18.0522689432837,8,3,2,5,3,2,8,8,3
76,6.45374215906486,25.6639173394069,18,1,3,3,2,6,4,9,5
77,3.0444173142314,24.7954918420874,17,1,3,3,2,6,4,9,5
78,4.11288608796895,29.8918524035253,21,1,3,3,2,6,4,9,5
79,14.1865520551801,12.3972984286956,7,2,1,4,1,1,2,3,6
80,10.3591562854126,4.59263916593045,4,2,1,4,1,8,2,7,8
81,1.50864689843729,3.28532330458984,-1,1,3,4,2,5,1,2,2
82,22.2068312577903,11.5163043444045,-1,2,2,1,4,2,7,5,3
83,0.972284004092216,25.6717994716018,15,1,3,3,2,6,4,9,5
84,12.7082042419352,25.0839879177511,11,3,1,2,1,3,2,6,6
85,19.1107541928068,28.1798385037109,11,3,1,2,5,3,3,10,9
86,27.0443976321258,17.5374049111269,10,3,2,5,3,2,5,8,4
87,11.5764339454472,27.2401646990329,11,3,1,2,1,3,2,6,6
88,8.3371741999872,24.9489280907437,15,1,3,3,2,6,4,9,5
89,23.7522214790806,27.7522450592369,14,3,2,5,3,4,8,10,9
90,2.41783672012389,24.3057905696332,18,1,3,3,2,6,4,9,5
91,29.3569902330637,11.2117881677113,10,2,2,1,3,2,5,8,4
92,26.6585486358963,25.9437944437377,11,3,2,5,3,4,5,10,4
93,17.5357815739699,6.48202388780192,1,2,1,1,1,8,6,1,10
94,21.3131451001391,24.232405659277,12,3,2,5,5,4,8,10,9
95,28.6185569199733,12.2903492278419,12,2,2,1,3,2,5,8,4
96,1.93235605722293,16.5864102565683,7,1,3,3,2,5,4,9,1
97,26.625423214864,8.42612153152004,12,2,2,1,3,7,5,4,4
98,6.0391937289387,19.8001493001357,11,1,3,3,2,6,4,9,1
99,13.596218561288,9.7265873523429,8,2,1,4,1,8,2,3,6
100,28.1817743531428,20.3031737473793,12,3,2,5,3,2,5,8,4
